16.2911447,14.3306064,4.9999998
16.1062967,14.2546253,4.9999998
15.9209111,14.1789308,4.9999998
15.7354277,14.1045385,4.9999998
15.5485131,14.0316340,4.9999998
15.3610437,13.9611610,4.9999998
15.1736845,13.8938625,4.9999997
14.9828518,13.8290335,4.9999997
14.7922511,13.7687250,4.9999996
14.6014412,13.7131806,4.9999996
14.4088132,13.6616335,4.9999996
14.2145211,13.6134960,4.9999995
14.0196409,13.5690584,4.9999995
13.8241240,13.5283325,4.9999995
13.6277529,13.4912719,4.9999995
13.4305332,13.4579761,4.9999995
13.2328442,13.4285984,4.9999995
13.0347499,13.4032457,4.9999995
12.8360444,13.3819977,4.9999995
12.6367186,13.3649633,4.9999997
12.4368206,13.3522500,4.9999998
12.2373847,13.3439832,4.9999914
12.0376284,13.3401731,4.9999943
11.8375610,13.3408787,4.9999993
11.6373084,13.3461472,4.9999997
11.4379415,13.3559521,4.9999999
11.2385827,13.3703300,4.9999900
11.0393415,13.3892947,4.9999819
10.8407164,13.4128007,4.9999970
10.6429311,13.4407980,4.9999996
10.4455803,13.4733286,4.9999997
10.2488392,13.5103370,4.9999997
10.0533852,13.5516126,4.9999997
9.8586254,13.5971902,4.9999997
9.6648654,13.6469499,4.9999997
9.4723881,13.7007323,4.9999997
9.2809817,13.7583683,4.9999997
9.0905112,13.8195533,4.9999997
8.9012088,13.8837246,4.9999997
8.7127116,13.9503309,4.9999997
8.5247259,14.0187240,4.9999997
8.3372490,14.0881528,4.9999997
8.1499571,14.1580825,4.9999997
7.9625958,14.2280718,4.9999997
7.7751742,14.2976741,4.9999997
7.5875185,14.3665823,4.9999997
7.3994171,14.4345394,4.9999997
7.2109355,14.5012055,4.9999997
7.0219419,14.5663138,4.9999998
6.8322135,14.6296237,4.9999998
6.6418905,14.6907769,4.9999998
6.4508425,14.7495207,4.9999998
6.2588305,14.8056504,4.9999998
6.0661748,14.8588253,4.9999998
5.8726886,14.9088910,4.9999998
5.6781148,14.9557346,4.9999997
5.4831122,14.9990646,4.9999997
5.2872386,15.0388805,4.9999996
5.0903246,15.0751439,4.9999996
4.8935451,15.1076330,4.9999996
4.6956629,15.1365375,4.9999995
4.4971256,15.1617298,4.9999995
4.2985986,15.1830437,4.9999995
4.0989973,15.2005145,4.9999995
3.8997358,15.2139484,4.9999995
3.6999391,15.2233525,4.9999996
3.4998707,15.2286349,4.9999999
3.3000573,15.2297138,4.9999997
3.0999317,15.2265163,4.9999993
2.9001866,15.2189721,4.9999982
2.7004974,15.2069931,4.9999982
2.5012201,15.1905198,4.9999994
2.3022412,15.1694633,4.9999997
2.1040531,15.1438068,4.9999997
1.9061813,15.1134101,4.9999995
1.7092886,15.0783028,4.9999980
1.5134498,15.0384482,4.9999948
1.3181623,14.9936760,4.9999967
1.1248973,14.9442997,4.9999999
0.9319415,14.8898467,4.9999999
0.7407867,14.8307079,4.9998712
0.5520077,14.7671268,4.9996152
0.3632305,14.6983137,4.9986819
0.1771811,14.6253233,4.9972390
-0.0063703,14.5482653,4.9951415
-0.1898433,14.4662672,4.9918214
-0.3706120,14.3807150,4.9877698
-0.5488620,14.2918237,4.9829549
-0.7259217,14.1991374,4.9772657
-0.9014291,14.1030335,4.9709201
-1.0749091,14.0041571,4.9641709
-1.2467599,13.9024769,4.9570984
-1.4170702,13.7978590,4.9497754
-1.5855422,13.6903509,4.9422270
-1.7519099,13.5799238,4.9345576
-1.9162479,13.4662936,4.9268150
-2.0785181,13.3492277,4.9190238
-2.2383937,13.2287081,4.9112005
-2.3950128,13.1051927,4.9033466
-2.5490879,12.9779468,4.8954608
-2.7005121,12.8468646,4.8875349
-2.8485806,12.7124198,4.8795397
-2.9930702,12.5747495,4.8714287
-3.1345529,12.4332304,4.8632131
-3.2726866,12.2881140,4.8548728
-3.4066270,12.1402895,4.8462817
-3.5372622,11.9887796,4.8375204
-3.6642953,11.8338795,4.8285697
-3.7870003,11.6765129,4.8192322
-3.9061222,11.5157596,4.8096687
-4.0213066,11.3520858,4.7998111
-4.1322285,11.1860053,4.7894582
-4.2393109,11.0169361,4.7788251
-4.3421843,10.8454851,4.7677064
-4.4408551,10.6716722,4.7560276
-4.5354383,10.4952816,4.7440111
-4.6255899,10.3169567,4.7311802
-4.7114853,10.1363694,4.7178153
-4.7930344,9.9536868,4.7039395
-4.8700725,9.7692758,4.6890385
-4.9426894,9.5829052,4.6737051
-5.0107414,9.3949005,4.6575685
-5.0742056,9.2052829,4.6408497
-5.1330265,9.0141481,4.6238231
-5.1871280,8.8216559,4.6064874
-5.2364623,8.6278661,4.5893044
-5.2809512,8.4329474,4.5723347
-5.3205537,8.2368950,4.5560598
-5.3551657,8.0400148,4.5401586
-5.3847564,7.8422125,4.5251719
-5.4092367,7.6437224,4.5108420
-5.4285233,7.4448559,4.4970267
-5.4425930,7.2452095,4.4843220
-5.4513339,7.0454941,4.4720796
-5.4546988,6.8456245,4.4605856
-5.4526179,6.6455152,4.4499796
-5.4450406,6.4458876,4.4398725
-5.4318844,6.2462542,4.4307495
-5.4131010,6.0470698,4.4224160
-5.3887012,5.8489465,4.4146647
-5.3584977,5.6509765,4.4081839
-5.3225683,5.4542064,4.4025006
-5.2809679,5.2590912,4.3975432
-5.2333628,5.0644273,4.3941303
-5.1800219,4.8716324,4.3916418
-5.1210419,4.6810689,4.3900774
-5.0560141,4.4915857,4.3901832
-4.9852748,4.3043320,4.3915106
-4.9090399,4.1198168,4.3939835
-4.8271536,3.9375954,4.3979627
-4.7394620,3.7573431,4.4036796
-4.6465729,3.5802038,4.4107391
-4.5486749,3.4062662,4.4192186
-4.4458023,3.2352956,4.4292924
-4.3376337,3.0665051,4.4412928
-4.2250841,2.9009678,4.4548347
-4.1084408,2.7385792,4.4699629
-3.9880104,2.5791682,4.4866875
-3.8641232,2.4225113,4.5049621
-3.7371292,2.2683548,4.5246718
-3.6073892,2.1164469,4.5456439
-3.4752294,1.9665556,4.5676603
-3.3409144,1.8185263,4.5895080
-3.2045111,1.6722824,4.6138775
